Age,Gender,Height,Weight,FAVC,FCVC,NCP,CH2O,FAF,TUE,CALC,MTRANS,NObeyesdad,BMI
40,1,1.8430493883094463,116.32408165382168,0,1,4,2.9286755364220114,0,1.9125183960547625,0,3,Obesity_Type_II,34.24488295670377
46,0,1.5980904186133182,67.10887815065084,0,1,3,1.8081610589866188,2,0.8674557657919555,1,4,Overweight_Level_I,26.277090902734184
17,0,1.519776402060427,107.75425178604797,0,2,4,2.307271045435458,0,1.5712536085759956,0,4,Obesity_Type_III,46.652510788471
35,0,1.9029928285493947,125.18086636930781,0,3,2,1.0377445091812105,1,1.8838210897029597,1,2,Obesity_Type_II,34.56715600535234
15,1,1.5376102116531194,62.968719283337336,0,3,4,1.2546385245105827,0,1.753977661947971,0,0,Overweight_Level_I,26.633751976876233
23,1,1.902758218168588,104.63160862028558,1,1,3,2.564068539769838,1,0.41733524902318364,1,3,Obesity_Type_I,28.8998567145234
18,1,1.710105453557551,98.10152779315499,0,1,2,2.935938891040509,0,0.9920597885070885,3,1,Obesity_Type_II,33.545169219827315
23,1,1.6654750954182953,47.950715096821,1,3,2,1.6401107101109564,1,0.6954795645918515,3,1,Insufficient_Weight,17.28696698213402
46,1,1.9286911127822475,142.10678502708816,0,2,1,1.0743614698825297,1,0.799717390274431,1,0,Obesity_Type_III,38.20229515243414
51,1,1.7700410207463473,81.29598248099805,0,3,1,1.721733203960275,2,0.7216136524915024,2,0,Overweight_Level_I,25.94791230223612
26,1,1.7556054237787504,111.39735689153683,1,1,4,1.0349362605580052,3,1.6527184203500083,2,2,Obesity_Type_III,36.14273876671188
44,0,1.7461459506509307,103.86281360157494,0,1,1,1.3847461845249383,3,0.9042781102448949,1,1,Obesity_Type_II,34.064263298816975
60,1,1.6467198434903516,103.67082357587573,0,2,1,2.5049440301074766,1,1.0473886644893764,3,3,Obesity_Type_III,38.23112789895978
49,0,1.8663908448704374,52.51002167026942,0,3,1,2.8741767962129923,2,1.9648947140941493,1,0,Insufficient_Weight,15.074294879863409
58,0,1.5839831753283597,92.35873316541593,0,2,1,1.1748981687377733,3,0.11995854438303288,2,0,Obesity_Type_III,36.81093415148618
37,1,1.9476143288218757,95.99821166002785,1,2,3,2.1158015576210185,3,0.9759152795814976,1,0,Overweight_Level_I,25.307964734138952
28,1,1.923812158674889,131.43899788592051,0,1,3,1.507761692248064,2,1.5481234138922322,3,3,Obesity_Type_III,35.513944276563265
42,0,1.628864572607696,144.842372822008,0,3,1,1.278118251587859,2,0.30232391637645306,2,1,Obesity_Type_III,54.59158147306779
21,0,1.8366157980107818,107.66776704060227,1,1,4,1.437960459783115,3,1.2230631892295478,2,3,Obesity_Type_II,31.91898515968031
18,1,1.7538082930582835,49.9346522121888,1,3,3,2.155526134995415,3,0.47892955906893353,0,3,Insufficient_Weight,16.234457879484523
42,1,1.6289541300595942,68.84303329516483,0,1,1,1.130269002887922,0,1.7348082264491351,0,2,Overweight_Level_I,25.944319699004815
60,0,1.9739164734375867,59.781687383444115,0,1,3,1.868437192336835,0,0.6541993308001586,2,0,Insufficient_Weight,15.343012052340283
17,1,1.46337579329958,54.701497961829716,1,3,2,1.2704557019103278,1,0.6581256338018191,2,1,Overweight_Level_II,25.54391649277784
25,1,1.583902396229282,85.10331162584376,0,3,3,1.545354104788963,3,1.196387757035787,1,2,Obesity_Type_II,33.92263882483273
58,1,1.7256392523889097,67.90358127145214,1,1,3,1.3815086594865278,2,0.36712581623981744,3,2,Normal_Weight,22.803035216566656
15,0,1.7266350918436388,66.50619208825054,0,3,4,2.7659509996617944,2,0.5697772778061221,2,4,Normal_Weight,22.308016445254136
40,0,1.762134529721149,45.89133999660972,1,1,3,2.416022661742579,3,0.833263700238823,3,0,Insufficient_Weight,14.77925750529764
44,0,1.8483883711721472,41.22642564422467,1,3,4,2.736925157894941,1,0.7072757262802207,2,1,Insufficient_Weight,12.066719788047392
49,1,1.7804432501752272,51.94879857387251,1,1,2,1.766925669095385,2,1.0497544360111648,3,1,Insufficient_Weight,16.387746487694795
49,1,1.7681491740798596,60.696882407377764,0,1,1,1.6268267297073402,3,1.1992802881379325,0,1,Normal_Weight,19.4146059304097
39,0,1.4783626653439128,93.30394983487359,0,1,4,1.761174389795534,3,1.1333349075003292,2,0,Obesity_Type_III,42.69116991982976
56,0,1.6495610525283282,103.32555292365443,0,2,3,1.037096391448815,1,1.3083366239838645,1,1,Obesity_Type_III,37.97265381397467
40,0,1.5729895420416127,56.71458168984407,0,3,3,2.4494085502971163,3,0.6154990332156405,3,3,Normal_Weight,22.92150147439197
18,1,1.5906461591490468,92.52270103204748,1,1,4,1.6995449137901566,2,0.2528524543100561,2,3,Obesity_Type_III,36.567994287398534
33,0,1.7437988614003828,82.06035413306684,1,2,2,1.6266476071535834,0,1.5216150828621542,0,0,Overweight_Level_II,26.986129948559462
24,0,1.5557378169126925,62.11137908074246,1,1,1,2.196282130741066,1,1.701560765261364,0,1,Overweight_Level_II,25.6624640972153
23,1,1.6057930235389557,39.86193426669381,0,2,3,1.8724998234196328,3,0.5140124644448645,0,4,Insufficient_Weight,15.458923040088965
53,1,1.5756548955141902,97.84425118173945,0,1,2,2.9616867364477972,1,0.8141839123160395,0,4,Obesity_Type_III,39.4106055201344
51,1,1.9527065599056432,125.39212040741512,0,1,1,1.7125060857976027,3,0.9971384339271105,2,4,Obesity_Type_II,32.884881103904945
19,0,1.9506728380506804,67.51094410211968,1,2,1,2.227791684415827,0,1.0666536855058728,1,3,Insufficient_Weight,17.742111651696767
21,1,1.7732690260559074,55.6076605669816,0,2,3,1.6233022012193035,1,1.3189803421753037,3,4,Insufficient_Weight,17.68419796875296
36,1,1.939996908427907,150.7673858003172,0,3,4,2.9811899604213137,3,0.08320646671064269,1,1,Obesity_Type_III,40.059481965518955
60,0,1.8664807020982377,73.65312133346252,1,3,3,1.8902220694402563,0,1.442954165468034,3,1,Normal_Weight,21.141906527755783
39,1,1.7626723778849587,67.17519009387576,1,2,3,2.268257621733606,2,0.12394201395882054,1,4,Normal_Weight,21.620498652950552
59,0,1.4534106620933016,146.99421439084938,0,3,3,1.2534433419053541,3,0.9365771353457357,2,2,Obesity_Type_III,69.58627000516857
56,0,1.859433631622084,141.95549449501192,1,2,2,2.466048429727316,0,1.6553422711383883,2,4,Obesity_Type_III,41.05734323211413
25,1,1.8223188210418884,95.49165528610384,0,3,4,1.538420115751244,0,0.9024306265567925,3,2,Obesity_Type_I,28.755220379957663
39,1,1.7760844362396795,100.64409653989958,1,1,2,1.8972265056593438,1,0.29817949753649553,2,0,Obesity_Type_II,31.905171871291554
26,1,1.85302488519171,66.43633680908677,1,3,3,2.7662661246549156,3,1.9700676900119194,3,0,Normal_Weight,19.34831613265445
53,1,1.7218487473306259,48.866010480424244,1,1,4,2.9411050297702026,2,1.7785709241485266,1,1,Insufficient_Weight,16.48226475069509
31,1,1.8231641338003097,111.25240999481329,0,1,1,1.849144203680714,3,1.542627266450028,2,3,Obesity_Type_II,33.47016785853273
38,1,1.9456412059650414,51.39146012036686,0,3,4,2.669605335909,0,0.8230232057984208,2,1,Insufficient_Weight,13.575800461024134
46,0,1.6491766583984258,95.60859291653787,0,2,3,1.1066979890997215,2,0.3676914537785956,3,1,Obesity_Type_III,35.153014062434046
60,0,1.8253045724973314,157.50264701263936,1,1,4,2.695148059580525,0,1.8828223628370024,3,3,Obesity_Type_III,47.27343643880066
53,1,1.702114543545808,159.05713303549362,1,1,1,2.2590206443052994,1,1.064702253034278,3,1,Obesity_Type_III,54.90040965955445
56,0,1.8074318154614102,69.15586810496718,1,3,1,1.977412336783204,3,1.7047109207749702,3,3,Normal_Weight,21.16923635776883
25,1,1.854333467843813,117.63829092575246,1,2,4,2.7799274102744955,0,0.6841900115188515,0,1,Obesity_Type_II,34.21157221349806
57,0,1.4740898252309718,98.73360927759006,0,2,1,2.690674445012828,0,0.6705766341589412,3,0,Obesity_Type_III,45.4377812288942
49,0,1.7926982352927907,149.33632607584934,0,3,2,1.593890191907144,3,1.9710809613480782,0,2,Obesity_Type_III,46.46768972468459
17,0,1.5701728277356806,73.2002888987827,0,2,4,2.5829767646895148,2,1.0436660969896996,1,1,Obesity_Type_I,29.690525207814215
18,1,1.8051172450380104,39.46650326088452,1,3,1,1.1989818673247452,0,0.2813908477214926,3,2,Insufficient_Weight,12.11205457653862
50,0,1.698214998544921,59.482711947358304,1,3,1,2.6455278709347403,3,0.4393493559894148,0,4,Normal_Weight,20.625544207426138
21,1,1.8599829531883902,83.03987294734415,0,3,4,2.350911236046501,1,0.9638885587854416,0,1,Normal_Weight,24.003178136561534
55,0,1.515402432058966,78.78086235108157,1,1,2,1.1757326618638855,1,0.08494182097682268,0,0,Obesity_Type_II,34.30558033713125
41,0,1.7819508463777833,138.71172780948362,0,1,4,2.366160346948271,3,0.925067970756601,2,3,Obesity_Type_III,43.68393386691043
44,0,1.5975894863316027,124.75064393349356,1,1,1,2.16103855335274,0,0.8378816841602552,0,0,Obesity_Type_III,48.87788535905782
22,0,1.9020804575252135,76.74409627147705,1,3,4,2.1891002022900894,3,1.558672530638974,3,2,Normal_Weight,21.212273067154875
42,0,1.9420432579872429,96.67572096294288,0,1,1,1.581727870259397,3,0.7098839289784835,3,3,Overweight_Level_I,25.63301081776301
27,1,1.9780910956498994,51.040447098750235,0,1,3,1.5329944000256905,0,1.9650975230791987,3,0,Insufficient_Weight,13.044333509544929
53,1,1.8718839232864601,152.1664520473327,1,1,4,2.52507022410804,2,0.3615398386018063,0,0,Obesity_Type_III,43.42712571155231
54,0,1.8494790573268425,156.8635278805153,0,3,4,1.5136269620344782,2,1.1819733699362698,0,0,Obesity_Type_III,45.85884815479385
35,0,1.564215402199802,162.45524545799822,0,3,1,1.8925245036197973,1,0.17939859401650926,2,3,Obesity_Type_III,66.39580226660044
24,0,1.6280837412647575,148.43765667901556,1,3,1,2.3895779971975695,2,1.467727967987964,1,0,Obesity_Type_III,56.00033321518763
36,0,1.696811747134008,60.91907184972442,1,1,1,1.1592325026548755,3,1.989507376123943,2,0,Normal_Weight,21.158552507698932
14,1,1.8598919553245923,44.82075688340523,1,2,1,2.189096765223314,0,1.6382772755032644,3,2,Insufficient_Weight,12.956978980627289
59,0,1.9349319084913232,112.02918765399693,0,1,4,2.1787527452962347,1,1.1114070814406025,3,0,Obesity_Type_I,29.922633536249116
50,1,1.5502437230121817,153.98823338727192,1,1,1,2.368457421776051,2,0.9694827147993841,3,0,Obesity_Type_III,64.0748463625516
34,0,1.9388547668751546,61.3462715691276,1,3,4,1.7398561906113172,3,1.6700599225336938,2,4,Insufficient_Weight,16.31915304388934
39,1,1.8186810657476506,39.88740724264188,1,3,2,1.8979595481276794,1,1.8719481694214486,3,3,Insufficient_Weight,12.059317138456407
59,0,1.7737084872630704,140.49250180006277,1,1,4,1.6599386278893873,0,1.978413051596186,3,4,Obesity_Type_III,44.65690884933474
49,0,1.5559158737794279,48.67625622012849,1,1,1,2.616336494377552,2,0.7930784551289682,3,2,Normal_Weight,20.106892003674258
36,1,1.4794282673888497,91.12696002066383,0,2,1,1.261221520072265,3,1.9818349495890246,0,4,Obesity_Type_III,41.63504683557425
14,0,1.751286396209208,124.53980448578692,1,2,2,2.92590790715066,0,0.311852504347663,1,1,Obesity_Type_III,40.60633856320295
53,0,1.795303312164313,68.8364957674787,1,3,4,2.269672311958435,3,0.5070995518638184,0,3,Normal_Weight,21.357139752933776
28,0,1.5617141681579847,49.57928299428757,0,2,2,2.7738134487843515,3,0.1780322494677924,0,0,Normal_Weight,20.328116508634597
34,1,1.744921789087492,136.0226747854344,1,2,4,1.8524629165295285,3,0.5434770329689633,1,4,Obesity_Type_III,44.67446693532621
60,0,1.903941503464164,118.40206069576722,1,3,1,1.6645581407839933,0,1.5358751032360223,1,4,Obesity_Type_II,32.662698266005854
22,0,1.8925849510911605,163.5498010453374,0,2,4,2.801451620247967,1,1.7058487163568994,2,0,Obesity_Type_III,45.660352002489226
22,1,1.9414982457107375,82.38281219831487,1,1,1,1.1977460577526056,3,1.5577852902051434,1,0,Normal_Weight,21.85559367260591
23,1,1.6439194790651466,46.782060672565166,0,2,1,1.2342144630105556,1,1.2621315563353925,2,2,Insufficient_Weight,17.31084488295061
39,1,1.6185662734519868,131.52810445224725,1,3,3,1.5986935529693547,1,1.0279330250452912,2,4,Obesity_Type_III,50.20622730256422
54,0,1.8471957831698287,104.73841077550895,0,1,3,2.9195499635326367,2,1.417408578427293,0,4,Obesity_Type_II,30.695882443241043
48,0,1.6784895747014126,65.86369535503101,0,2,4,2.266137219730214,2,0.7816670985344436,3,1,Normal_Weight,23.378077679602228
38,0,1.4964007919347238,137.49785261459968,1,1,1,2.1083873932307964,1,1.6826167029994037,0,1,Obesity_Type_III,61.404479848877735
39,1,1.5998845992553647,64.6731912170929,0,1,2,2.410712672710841,2,1.3543801879535708,0,4,Overweight_Level_I,25.266609919736855
24,0,1.6718486113316893,71.84336850895001,0,2,1,1.8349491121563324,2,1.395609396988817,1,1,Overweight_Level_I,25.703531058521083
51,0,1.6050337055024135,50.65859785020661,1,2,2,2.516147002841598,1,1.0718719862581425,1,4,Normal_Weight,19.6645879696055
15,1,1.6260689526020804,89.32846715788766,1,3,4,1.7864613959457551,0,1.7704579684223452,2,3,Obesity_Type_II,33.784069852295154
20,1,1.6057012302724272,91.78508221611479,0,3,4,2.652726369712929,2,0.5040294673581049,2,2,Obesity_Type_III,35.59939530151111
31,1,1.471994558607032,103.8347855838856,1,1,2,1.534590164153009,2,0.7622953067221014,2,1,Obesity_Type_III,47.92150637034618
40,1,1.7876601914369545,128.32949765759597,0,3,2,1.5550933185960485,0,1.5552851393553782,1,4,Obesity_Type_III,40.1565649846763
47,1,1.7665649827873386,153.16871701373367,0,1,1,2.04476661085347,0,0.9854977922586754,2,1,Obesity_Type_III,49.080710336695944
40,0,1.7962932541937007,56.35449645986389,1,1,4,1.8615223167234702,0,1.7784280268483816,2,2,Insufficient_Weight,17.465221413200076
30,1,1.5519242448978225,45.84786039193079,1,3,1,2.2962316885693905,1,0.6927986395257046,1,3,Normal_Weight,19.03610261156969
56,0,1.606696907054617,41.33493543288599,0,3,2,1.728581509347158,0,0.7386603376392895,3,0,Insufficient_Weight,16.01213888000354
57,0,1.7783964412808086,57.09629363667085,1,3,3,1.4611012981407336,1,1.7774715787732507,0,0,Insufficient_Weight,18.053057108707616
37,1,1.7678026112837584,121.90163520848486,1,2,3,1.9396171257658021,3,0.9287406403640821,1,1,Obesity_Type_III,39.006949602024356
38,1,1.7183550639577618,130.6621118275586,0,1,3,2.1219129989942926,3,1.0322491684049735,2,4,Obesity_Type_III,44.25107840689104
20,1,1.6357190225054046,138.0997199045434,0,1,2,1.2852001076593809,0,0.6655274306713588,0,2,Obesity_Type_III,51.614935517264925
19,0,1.9338534325305856,69.70723469994718,0,1,1,2.1134372514663307,0,0.5533398843581638,1,3,Normal_Weight,18.63934913541346
37,1,1.6300782284183872,77.5427464709515,0,3,4,1.6385134104957937,3,1.311897421676784,0,3,Obesity_Type_I,29.182620348902574
46,1,1.6914781529117433,99.87496534125293,0,3,2,1.7849037697370158,1,0.23968132308240775,0,3,Obesity_Type_II,34.90791067293281
42,1,1.8094003304057307,46.96107020438854,0,3,3,1.5586362581265625,1,1.7585452823658185,3,0,Insufficient_Weight,14.343946442898995
56,1,1.737801358359385,116.00383192461702,1,3,1,2.8628206555861198,0,1.5584062735302158,2,2,Obesity_Type_III,38.412455548408936
35,1,1.6338495674731244,162.95061424314548,0,3,4,2.366672562560428,0,0.38149652741160556,1,0,Obesity_Type_III,61.042437458877096
39,0,1.6808917389419502,84.46159523362832,1,2,4,1.5249206228013668,0,1.3880398916491308,2,1,Obesity_Type_I,29.89370842270067
41,0,1.8710748334623581,133.8587818615144,1,3,2,2.2900626691039,3,1.2052658425712697,3,3,Obesity_Type_III,38.23530454473878
34,0,1.5974084524079046,102.0042733617706,0,1,2,2.6971448191640923,2,0.3690701014732882,3,2,Obesity_Type_III,39.97481018752599
20,1,1.525395277081712,55.10429238940823,1,3,4,1.8032604166655373,0,0.5464070121004649,1,3,Normal_Weight,23.682123144366457
30,1,1.6159764969697819,112.36191854912587,0,1,4,2.6599150183123648,1,0.8179730074676688,1,0,Obesity_Type_III,43.02779253935597
33,1,1.9002531342085875,76.78415782395219,1,3,3,1.3088298886799847,2,1.3984854704909477,3,0,Normal_Weight,21.264183443454076
54,0,1.4971645488738636,43.33480426513574,0,3,4,2.645562729732336,1,1.277446817634012,1,0,Normal_Weight,19.33293404505255
33,1,1.9755989188873995,119.00114599483571,0,1,2,2.080588485344733,2,1.0644696953533959,0,3,Obesity_Type_II,30.48973038941577
35,1,1.7367315364316611,147.22547601491567,0,1,1,1.4459489760199642,3,1.5368210862280685,0,2,Obesity_Type_III,48.81098662171827
41,1,1.97196824430256,82.44099062938415,0,1,3,1.8142827691118228,2,1.515875479212332,3,2,Normal_Weight,21.200366447886967
53,0,1.947668103705568,88.17723894880908,1,1,3,2.9759859848932333,1,1.2357183081245118,2,1,Normal_Weight,23.244841639374616
20,1,1.689991268531786,151.26873205386863,1,2,4,2.567112033284852,2,1.5739801667696505,1,3,Obesity_Type_III,52.963935135565016
14,0,1.555200269540835,141.51471048428687,1,1,1,2.1501727227702307,3,0.6685267495584184,1,1,Obesity_Type_III,58.50984417751604
45,1,1.5373889315795233,129.08405576752392,1,3,3,1.2303278238090511,1,1.7624990566452112,0,1,Obesity_Type_III,54.61414036858931
26,0,1.5771943628510774,70.34843003289663,1,3,2,1.8356231658030004,0,1.2298201716038815,1,1,Obesity_Type_I,28.280297734358925
43,0,1.8263702994992048,153.6872985257972,0,2,4,1.5261030280238745,2,1.6447270276248611,2,1,Obesity_Type_III,46.074465386926384
36,0,1.5946634972076885,58.45638544994084,0,1,2,1.1420021590107805,1,1.092558209580568,1,0,Normal_Weight,22.987611662088497
32,1,1.630955392890278,117.97308544656995,0,3,4,2.0844087774386297,2,0.4368764899773607,1,1,Obesity_Type_III,44.35052567569899
45,1,1.6878527661171459,42.628948748861355,0,2,3,2.7783713996817525,3,1.0848202573566172,0,2,Insufficient_Weight,14.963579773174303
43,0,1.9340133206233718,120.10869559694318,0,3,4,2.35119973634825,1,0.7422233275531762,1,1,Obesity_Type_II,32.11112554316098
42,0,1.5503785114789683,73.92018833604334,1,2,1,1.4993607759610224,0,1.394998072074189,3,0,Obesity_Type_II,30.753006782594444
58,1,1.4526640728831957,95.65929912514872,0,2,2,2.147169213907578,0,0.9515875834694716,3,4,Obesity_Type_III,45.3311569226477
42,1,1.4818510975004302,82.50333355918869,0,1,1,2.886468566693938,2,1.6722256098553754,2,4,Obesity_Type_III,37.57183136073327
43,0,1.9295261610904624,60.76735128702245,1,2,2,2.4458301058458707,3,1.3561450246438334,2,4,Insufficient_Weight,16.321834291985738
29,1,1.7931837263669825,117.36957955182814,1,3,2,2.378947798813528,3,1.369088866062648,2,3,Obesity_Type_III,36.501101555164816
53,1,1.5947115282437376,150.12891994771655,0,3,4,2.9363163324550325,2,0.43431066698212994,2,2,Obesity_Type_III,59.0337120614359
32,1,1.5439120255359313,159.84461452758285,0,1,3,2.5977466223680494,1,1.9684995329825807,0,0,Obesity_Type_III,67.05835703092428
31,1,1.6059613704176705,63.235641757393296,1,1,3,1.2732470861975043,1,1.6833504185429775,1,4,Normal_Weight,24.518378278490903
14,0,1.5108423714431785,129.38896953193466,0,2,1,1.6952701739524028,2,1.5780097691213892,0,0,Obesity_Type_III,56.68379803306058
27,1,1.9490124424507538,122.70676019231597,0,1,4,2.930281401475372,1,0.6604304503200549,2,0,Obesity_Type_II,32.30273289640807
60,1,1.8656292724135914,82.26560148639615,0,3,3,1.9794107883959957,1,1.0712633056944638,1,3,Normal_Weight,23.635651763101908
15,0,1.6950673237636464,41.40649911856946,1,3,2,1.2232748906423707,1,0.2742063761486573,3,4,Insufficient_Weight,14.411016284990797
41,0,1.908430180711057,125.91369716142113,0,1,2,1.9172097593446837,2,1.076951953325412,0,1,Obesity_Type_II,34.57167519111794
43,1,1.5822128482754132,158.132352430497,0,1,4,2.3939864681416014,0,0.29177849296657454,1,0,Obesity_Type_III,63.16709695697377
51,1,1.8300739012902625,118.64713536137208,1,1,1,2.995096443362482,3,1.1060756879792024,3,4,Obesity_Type_III,35.4258273568561
17,1,1.903750224477284,93.8468832476419,1,2,4,1.6478106331264037,0,1.2974437603098112,3,0,Overweight_Level_II,25.894046211228652
14,1,1.6390874171603345,105.16939065806518,1,2,1,2.0281737497585475,1,0.7803919344998047,2,3,Obesity_Type_III,39.145795679688206
21,0,1.8514561560888803,64.1532297651496,0,3,4,2.7593614092995877,2,0.9970897566625865,3,3,Normal_Weight,18.71507886063901
42,0,1.606388345110084,133.56856463297095,1,2,2,1.710534436114667,3,1.7513067753491718,3,1,Obesity_Type_III,51.76106099525197
52,0,1.6083942816872863,133.04889858124096,0,2,4,1.2185231131817145,1,0.21712628940561873,2,3,Obesity_Type_III,51.43115090630968
16,1,1.5067403046337187,57.33517984881554,1,2,3,2.897871750003008,3,1.5834657859993058,1,4,Overweight_Level_I,25.25482525860546
45,1,1.6832307646499813,149.62527619495705,0,2,3,1.9768816134270002,3,0.3415091019923928,1,3,Obesity_Type_III,52.810179624480504
23,1,1.8367473104436338,72.91790717363646,1,3,4,2.0055674215439434,0,0.07341596560925678,2,1,Normal_Weight,21.614011104848608
23,1,1.948317026952781,162.7642636780135,0,1,1,2.2424002892083643,1,0.37114920549009556,0,2,Obesity_Type_III,42.878521887142796
32,0,1.770012405722421,87.24577976869297,0,3,1,1.0070732474064492,3,1.5300863799409794,2,0,Obesity_Type_I,27.847858786004494
59,0,1.9074618349999417,61.413391400546956,1,2,2,2.8622623511376983,0,0.81025214667372,1,0,Insufficient_Weight,16.879180849776667
47,1,1.8859221641238204,83.31673402955218,1,1,2,1.7229021695490834,2,1.7450410336923639,0,4,Normal_Weight,23.4252755630041
46,0,1.5418718180768989,94.46272141584635,0,1,1,1.7938637247686973,3,1.0494150823645316,2,1,Obesity_Type_III,39.73414863313141
36,1,1.7074832373236948,47.732779402825145,1,1,4,1.34821849506647,1,0.044500703852661916,1,1,Insufficient_Weight,16.37207877925062
41,1,1.5119694738284575,111.85551603413448,0,3,2,1.756303226584922,2,1.4334272192038535,1,1,Obesity_Type_III,48.92956556220896
45,0,1.8115411756276665,114.30168742348144,1,1,1,2.607887061552104,3,0.2204658174424654,1,0,Obesity_Type_II,34.8302203693318
20,1,1.9534468241704204,132.1052373740335,1,3,1,2.5999833451110694,3,1.5787592669238488,3,3,Obesity_Type_II,34.619185724547854
42,1,1.522657412781741,42.67540642863366,0,3,4,2.8715936817909054,1,0.33620509961036005,3,0,Insufficient_Weight,18.406586820893082
21,0,1.838958059325347,107.19601501866259,1,2,3,1.8064589453615916,3,0.6908927716110269,0,0,Obesity_Type_II,31.698228510347292
14,1,1.7850862199599664,45.66633659210371,1,2,1,2.4174430074971687,1,1.5225428592507206,0,0,Insufficient_Weight,14.331042319799439
16,1,1.7593106696142928,127.34417171579834,0,1,2,2.0144751104151144,1,1.9084627149528433,0,3,Obesity_Type_III,41.14281471420692
37,0,1.6567637243848197,46.021726198324046,0,1,4,2.608045579038262,1,0.7428679012934647,3,2,Insufficient_Weight,16.766474412180187
36,1,1.6382197733095207,153.8777088910457,1,2,4,2.425084018265994,1,1.6588004403978716,0,4,Obesity_Type_III,57.33652713862272
21,0,1.4739820701800106,127.46240342744656,0,3,4,1.7358058505725513,3,0.38158453095167744,1,2,Obesity_Type_III,58.6675161892079
60,1,1.5654916153735672,102.93111040072979,1,3,3,1.673347668507385,2,1.6143595404049822,1,2,Obesity_Type_III,41.99960114189755
50,0,1.4580437476120183,94.62949433342804,1,2,3,1.5048849260559352,2,1.314988118512502,0,0,Obesity_Type_III,44.51285082974927
16,0,1.758151065958471,55.46475143207106,0,3,2,2.1530315809772755,0,0.3854870144247369,0,2,Insufficient_Weight,17.94339817073833
46,0,1.5061022150152916,75.66592308514754,0,2,2,2.927685703187719,1,0.6050079207028232,3,0,Obesity_Type_II,33.35734219273908
41,1,1.9127002788357494,148.4888472326329,0,2,4,1.400133475235132,3,0.263541777194072,1,0,Obesity_Type_III,40.588218843125695
60,0,1.7272658009694974,152.96105425687423,0,1,2,1.1905049098086504,3,0.7659340221286266,2,4,Obesity_Type_III,51.26990582034996
21,0,1.8208356518011155,39.09421125468691,0,1,1,1.2388012841526272,0,0.4072972822465548,2,1,Insufficient_Weight,11.791551685235046
47,0,1.667754258675463,113.86118532617147,0,2,3,2.5661973525003,2,1.287995907260947,3,0,Obesity_Type_III,40.93658252544003
48,0,1.7471072987705558,129.6318767371643,1,1,4,1.7002096085691274,3,1.9890102084411174,3,2,Obesity_Type_III,42.469060385013215
45,0,1.9496093637923142,116.96211978965839,1,2,4,1.4487336553847594,0,0.02401832616852828,3,4,Obesity_Type_II,30.771596329473994
37,1,1.4938490410005454,49.2916503731606,0,3,1,1.705688236747,2,1.0818396265745973,1,2,Normal_Weight,22.08818006769384
27,1,1.584587019119559,66.43333724866167,1,3,1,2.2906616256590437,3,1.1473331950980195,0,1,Overweight_Level_I,26.457809296988017
45,1,1.8633938132625885,70.54287369005465,1,3,1,2.0935742496565677,1,1.8284175793616237,0,3,Normal_Weight,20.31626406291838
59,1,1.5023307196478128,143.7973035444413,1,3,1,2.487178813042452,0,1.012010669533875,3,1,Obesity_Type_III,63.71176651019175
56,1,1.4901003850691787,97.36312897492398,1,2,4,1.6781482969635526,3,1.087402839289835,1,4,Obesity_Type_III,43.84938115401473
29,1,1.6416169413396404,100.34035470459584,0,3,3,1.9040571469293708,0,0.9433056026567772,2,1,Obesity_Type_III,37.233338723003214
17,1,1.498849017990389,156.7965238658681,1,3,3,1.203936737925847,0,0.5378086091229628,3,1,Obesity_Type_III,69.79441233064138
50,0,1.7600915743692875,119.27282199569416,1,3,1,1.146117292065563,0,0.11205826649782735,1,4,Obesity_Type_III,38.500907548348444
34,1,1.5699258829327978,152.23213039563564,0,3,2,1.924510485688201,1,0.8173153644196722,3,4,Obesity_Type_III,61.76579360651074
27,0,1.9247199204956673,96.52011577303315,0,2,4,1.603193214891847,2,0.10518294248135707,1,2,Overweight_Level_I,26.054500510930485
44,0,1.865255042847986,57.828968573305076,0,3,3,2.225601144272262,2,1.1009849389318356,1,0,Insufficient_Weight,16.621453569012722
31,1,1.8208437592327225,156.1718848533348,0,1,1,1.0860043308891438,3,0.6145872864845863,3,3,Obesity_Type_III,47.1039674180845
20,0,1.776980334513786,96.79684457410983,1,1,2,1.2435327551991309,1,1.0672048030508556,0,3,Obesity_Type_II,30.654621422114126
23,0,1.9076368370809755,61.88555915673156,0,1,2,2.73038162221279,2,0.26859392879037336,3,3,Insufficient_Weight,17.005833350581536
20,0,1.5682228926176611,77.1018632782942,1,1,1,2.132623243038209,3,1.8652599314787193,0,1,Obesity_Type_II,31.3508481785844
46,0,1.9127476866650406,45.40112630080672,1,1,4,2.4241090673824544,3,1.7890424870998698,0,4,Insufficient_Weight,12.40941349877257
36,1,1.8684309181647478,98.00587452350453,0,1,3,2.6839442374145914,0,0.379993018404569,2,4,Obesity_Type_I,28.073594192933076
34,1,1.8465252379854733,146.4941496606898,0,2,2,1.9276686859001044,1,0.6868885665880198,1,4,Obesity_Type_III,42.9645023125741
32,1,1.7474655093797098,156.63113745684285,0,1,3,2.522120767934952,2,1.2269855437039592,3,0,Obesity_Type_III,51.29332785993051
32,1,1.580509405314418,156.50787814545913,0,3,3,2.0491711581470486,1,0.19137241461181254,1,4,Obesity_Type_III,62.65302355895981
49,1,1.674480395475705,54.77898322922209,0,1,2,1.4454975405474078,1,0.7091356422323016,2,4,Normal_Weight,19.536818073817702
